date,pm25,pm10,o3,no2,so2,co
2/25/2020,75,38,30,12,12,2
2/24/2020,73,41,22,14,19,2
2/23/2020,142,41,28,11,1,2
2/22/2020,123,69,20,14,15,6
2/21/2020,151,59,22,18,3,5
2/20/2020,150,67,18,16,10,4
2/19/2020,89,67,15,16,1,4
2/18/2020,73,48,23,16,8,3
2/17/2020,58,43,26,15,16,3
2/16/2020,45,38,14,15,14,3
2/15/2020,54,30,16,11,1,3
2/14/2020,47,30,42,9,5,2
2/13/2020,58,26,41,10,12,2
2/12/2020,49,31,29,12,25,3
2/11/2020,61,27,19,11,9,3
2/10/2020,57,33,15,12,5,4
2/9/2020,34,32,13,12,6,3
2/8/2020,32,19,13,8,9,4
2/7/2020,53,17,19,9,7,3
2/6/2020,39,27,21,13,4,4
2/5/2020,43,21,18,12,1,4
2/4/2020,30,22,18,11,9,4
2/3/2020,59,15,16,11,2,4
2/2/2020,96,31,15,10,12,3
2/1/2020,106,49,13,11,1,3
1/31/2020,110,51,14,11,7,4
1/30/2020,88,55,27,18,19,5
1/29/2020,77,46,18,14,12,5
1/28/2020,46,40,6,8,9,4
1/27/2020,30,25,9,10,18,4
1/26/2020,16,16,16,6,9,4
1/25/2020,26,9,14,5,8,3
1/24/2020,37,13,23,6,16,2
1/23/2020,93,19,29,4,14,1
1/22/2020,70,46,27,11,9,7
1/21/2020,72,37,14,11,1,5
1/20/2020,70,37,13,12,1,5
1/19/2020,55,37,11,12,1,5
1/18/2020,64,30,13,11,15,5
1/17/2020,51,33,11,13,8,5
1/16/2020,49,29,7,11,1,4
1/15/2020,68,28,33,11,6,2
1/14/2020,68,39,25,17,5,5
1/13/2020,79,36,12,18,9,5
1/12/2020,34,42,8,21,19,5
1/11/2020,36,22,9,12,23,4
1/10/2020,31,23,21,14,7,2
1/9/2020,40,20,24,16,2,2
1/8/2020,33,25,36,14,7,2
1/7/2020,32,21,23,20,3,2
1/6/2020,18,19,25,18,11,3
1/5/2020,61,13,35,13,8,1
1/4/2020,16,35,22,12,19,2
1/3/2020,95,1,8,14,6,2
1/2/2020,11,35,3,12,13,2
1/1/2020,63,14,1,17,4,4
12/31/2019,47,25,12,5,17,1
12/30/2019,27,22,24,1,10,3
12/29/2019,9,14,1,3,3,6
12/28/2019,24,5,25,11,7,4
12/27/2019,28,16,22,15,10,4
12/26/2019,33,19,11,15,24,5
12/25/2019,43,23,2,17,13,2
12/24/2019,83,25,23,35,5,2
12/23/2019,70,46,1,18,1,5
12/22/2019,58,38,2,15,18,3
12/21/2019,80,31,27,13,7,1
12/20/2019,77,43,39,16,2,7
12/19/2019,70,42,11,15,7,5
12/18/2019,61,41,25,14,10,6
12/17/2019,93,37,1,13,4,1
12/16/2019,95,50,13,16,1,2
12/15/2019,118,52,4,19,8,9
12/14/2019,133,61,27,16,17,3
12/13/2019,137,73,4,22,5,1
12/12/2019,178,74,10,24,4,6
12/11/2019,165,92,4,19,10,3
12/10/2019,146,94,23,28,7,5
12/9/2019,123,82,12,23,6,2
12/8/2019,111,75,3,25,3,4
12/7/2019,104,70,26,23,4,4
12/6/2019,60,63,26,19,11,1
12/5/2019,91,42,5,13,13,1
12/4/2019,7,55,11,16,11,7
12/3/2019,97,25,12,19,12,5
12/2/2019,57,55,20,13,16,7
12/1/2019,96,40,13,12,12,3
11/30/2019,119,56,12,22,2,3
11/29/2019,96,62,1,20,15,8
11/28/2019,80,59,9,19,2,3
11/27/2019,149,52,26,15,1,5
11/26/2019,129,78,1,28,6,11
11/25/2019,50,67,43,27,2,1
11/24/2019,94,1,11,3,20,2
11/23/2019,135,51,15,13,14,3
11/22/2019,122,66,16,17,3,5
11/21/2019,104,64,21,18,13,2
11/20/2019,87,57,12,14,11,1
11/19/2019,54,54,30,17,10,3
11/18/2019,54,30,15,11,9,8
11/17/2019,67,23,28,10,17,5
11/16/2019,99,28,11,12,1,2
11/15/2019,102,39,22,15,15,7
11/14/2019,41,44,8,21,16,7
11/13/2019,158,18,20,11,6,9
11/12/2019,161,60,21,16,13,1
11/11/2019,152,67,9,18,14,3
11/10/2019,170,67,26,23,6,6
11/9/2019,154,72,34,17,8,3
11/8/2019,135,67,42,18,15,5
11/7/2019,157,64,9,25,14,11
11/6/2019,153,72,1,22,1,3
11/5/2019,114,71,13,18,1,1
11/4/2019,67,60,31,23,9,9
11/3/2019,56,34,16,13,14,3
11/2/2019,56,24,19,11,13,3
11/1/2019,80,22,14,13,13,4
10/31/2019,90,34,18,13,8,3
10/30/2019,94,48,1,13,17,2
10/29/2019,45,48,20,14,6,3
10/28/2019,69,24,5,10,1,7
10/27/2019,102,29,19,10,15,3
10/26/2019,38,47,19,11,9,6
10/25/2019,3,57,22,6,11,4
10/24/2019,110,34,9,4,4,10
10/23/2019,23,13,23,12,1,1
10/22/2019,40,1,4,3,7,4
10/21/2019,78,18,3,2,3,3
10/20/2019,22,36,21,7,5,10
10/19/2019,1,35,12,11,18,4
10/18/2019,28,35,18,15,13,4
10/17/2019,50,5,1,12,2,1
10/16/2019,27,20,34,1,1,6
10/15/2019,42,2,17,3,15,6
10/14/2019,28,15,2,1,7,3
10/13/2019,1,53,6,4,1,1
10/12/2019,73,7,1,20,16,8
10/11/2019,30,40,9,9,17,4
10/10/2019,71,9,19,16,1,5
10/9/2019,57,19,39,14,21,3
10/8/2019,1,2,1,8,7,5
10/7/2019,104,37,16,6,1,3
10/6/2019,66,23,15,8,16,5
10/5/2019,73,23,23,7,7,5
10/4/2019,31,6,12,5,13,1
10/3/2019,36,48,2,9,7,6
10/2/2019,68,41,1,11,9,5
10/1/2019,44,10,19,17,11,1
9/30/2019,83,18,21,17,10,2
9/29/2019,77,32,20,8,27,1
9/28/2019,95,1,13,3,11,7
9/27/2019,79,40,19,15,1,5
9/26/2019,13,26,16,11,16,6
9/25/2019,29,28,8,19,18,1
9/24/2019,57,30,1,17,10,3
9/23/2019,76,29,16,1,18,3
9/22/2019,50,28,31,17,1,1
9/21/2019,71,43,1,8,15,1
9/20/2019,52,18,34,17,10,4
9/19/2019,12,22,46,4,12,8
9/18/2019,79,1,28,7,10,3
9/17/2019,1,36,22,1,10,8
9/16/2019,24,29,23,11,2,2
9/15/2019,40,16,20,3,10,4
9/14/2019,3,23,14,8,11,5
9/13/2019,102,15,34,5,8,6
9/12/2019,55,42,18,11,18,9
9/11/2019,11,3,32,10,5,3
9/10/2019,24,39,36,11,14,2
9/9/2019,31,26,1,2,5,3
9/8/2019,59,35,39,1,2,1
9/7/2019,33,25,37,3,16,3
9/6/2019,56,1,18,9,4,1
9/5/2019,48,8,21,1,1,2
9/4/2019,97,8,3,4,7,4
9/3/2019,50,32,13,8,3,2
9/2/2019,86,16,22,11,16,10
9/1/2019,4,33,25,9,16,5
8/31/2019,21,10,15,5,9,6
8/30/2019,41,17,10,4,16,1
8/29/2019,84,10,14,14,5,5
8/28/2019,1,1,4,3,4,6
8/27/2019,57,1,14,7,17,4
8/26/2019,4,27,4,15,3,5
8/25/2019,72,20,18,11,9,6
8/24/2019,49,1,25,11,1,10
8/23/2019,49,27,33,10,15,5
8/22/2019,24,1,35,12,14,7
8/21/2019,46,3,18,12,27,2
8/20/2019,28,39,27,10,2,1
8/19/2019,42,23,1,5,8,9
8/18/2019,22,27,1,9,3,1
8/17/2019,8,27,38,15,1,4
8/16/2019,35,26,1,3,3,1
8/15/2019,20,20,11,10,18,5
8/14/2019,1,20,25,8,21,2
8/13/2019,1,42,19,15,7,7
8/12/2019,82,48,1,9,5,1
8/11/2019,77,34,1,1,9,1
8/10/2019,2,29,18,9,9,1
8/9/2019,78,25,46,3,1,8
8/8/2019,25,31,30,11,26,4
8/7/2019,94,34,14,15,11,7
8/6/2019,1,32,18,12,3,6
8/5/2019,80,48,27,13,3,4
8/4/2019,63,39,18,4,22,1
8/3/2019,1,42,47,5,1,1
8/2/2019,34,23,39,6,16,2
8/1/2019,29,5,5,11,7,6
7/31/2019,33,1,13,5,4,5
7/30/2019,1,1,9,5,25,1
7/29/2019,73,40,12,13,1,6
7/28/2019,62,33,1,10,17,1
7/27/2019,51,26,20,9,11,1
7/26/2019,81,15,19,8,1,4
7/25/2019,39,67,18,3,17,10
7/24/2019,1,54,8,6,10,2
7/23/2019,56,44,1,4,6,1
7/22/2019,92,18,8,7,16,1
7/21/2019,75,31,21,6,8,2
7/20/2019,68,51,51,5,7,3
7/19/2019,51,12,25,10,6,1
7/18/2019,27,8,22,12,16,10
7/17/2019,42,1,17,1,11,1
7/16/2019,1,1,1,9,8,2
7/15/2019,74,1,25,6,1,6
7/14/2019,25,29,18,8,10,5
7/13/2019,10,44,9,3,26,1
7/12/2019,37,45,18,15,5,5
7/11/2019,64,32,34,10,8,5
7/10/2019,45,41,9,9,9,1
7/9/2019,8,5,6,2,21,8
7/8/2019,7,25,10,2,1,7
7/7/2019,24,32,1,5,1,8
7/6/2019,76,31,26,8,10,5
7/5/2019,22,22,17,2,11,1
7/4/2019,31,16,30,8,14,2
7/3/2019,7,5,1,12,13,5
7/2/2019,113,28,25,3,9,1
7/1/2019,22,10,29,15,4,6
6/30/2019,65,29,1,10,13,8
6/29/2019,52,1,10,7,9,2
6/28/2019,6,37,11,16,7,4
6/27/2019,78,7,37,13,1,5
6/26/2019,1,30,23,3,12,4
6/25/2019,5,34,25,15,7,3
6/24/2019,41,15,8,2,2,1
6/23/2019,2,28,15,10,8,3
6/22/2019,64,7,27,2,6,3
6/21/2019,53,32,16,2,12,7
6/20/2019,32,24,7,8,1,4
6/19/2019,103,30,1,4,9,4
6/18/2019,90,1,3,10,4,1
6/17/2019,75,42,19,11,5,7
6/16/2019,35,45,22,7,11,2
6/15/2019,91,41,19,5,11,5
6/14/2019,106,1,39,4,5,1
6/13/2019,42,1,34,8,15,7
6/12/2019,90,2,48,1,7,1
6/11/2019,1,38,15,4,11,3
6/10/2019,24,10,22,10,8,4
6/9/2019,56,33,3,10,10,7
6/8/2019,20,4,14,12,13,5
6/7/2019,43,36,3,7,1,6
6/6/2019,15,32,42,7,13,5
6/5/2019,77,17,15,5,4,4
6/4/2019,61,18,43,12,22,4
6/3/2019,49,12,10,16,16,4
6/2/2019,2,24,5,4,10,4
6/1/2019,26,5,12,4,14,4
5/31/2019,85,8,29,3,9,1
5/30/2019,58,21,26,10,14,7
5/29/2019,37,28,9,9,2,8
5/28/2019,1,13,21,10,11,2
5/27/2019,102,12,15,1,11,8
5/26/2019,20,3,1,1,21,4
5/25/2019,4,14,40,10,4,10
5/24/2019,74,12,7,1,1,5
5/23/2019,15,34,33,10,6,4
5/22/2019,28,22,12,5,12,2
5/21/2019,19,26,10,6,18,4
5/20/2019,1,57,28,9,13,3
5/19/2019,51,17,17,19,1,5
5/18/2019,2,30,47,12,6,2
5/17/2019,32,25,1,10,6,6
5/16/2019,94,7,10,9,19,1
5/15/2019,22,24,31,3,6,5
5/14/2019,34,32,2,12,18,1
5/13/2019,2,20,18,10,14,6
5/12/2019,123,1,20,21,13,6
5/11/2019,17,25,40,2,7,3
5/10/2019,67,14,8,1,9,1
5/9/2019,67,44,39,13,9,1
5/8/2019,142,31,1,3,4,2
5/7/2019,1,15,18,5,13,7
5/6/2019,27,5,23,1,12,1
5/5/2019,34,8,1,5,6,2
5/4/2019,32,1,22,7,3,6
5/3/2019,84,1,35,2,5,1
5/2/2019,13,33,11,3,14,1
5/1/2019,45,26,1,11,6,5
4/30/2019,57,1,13,4,1,2
4/29/2019,41,32,6,9,1,1
4/28/2019,97,35,11,7,14,8
4/27/2019,58,12,4,10,1,5
4/26/2019,1,22,36,14,3,1
4/25/2019,12,36,27,1,12,8
4/24/2019,102,9,29,3,15,6
4/23/2019,14,40,1,11,13,7
4/22/2019,28,1,15,6,2,10
4/21/2019,64,6,13,7,3,4
4/20/2019,87,46,24,9,10,6
4/19/2019,51,31,25,7,14,4
4/18/2019,27,31,27,6,1,8
4/17/2019,86,20,1,7,10,2
4/16/2019,75,40,38,1,12,4
4/15/2019,42,5,22,5,4,7
4/14/2019,66,33,33,4,4,2
4/13/2019,48,6,29,10,5,4
4/12/2019,48,23,14,6,25,4
4/11/2019,22,28,27,9,7,3
4/10/2019,73,1,24,7,18,1
4/9/2019,58,5,3,13,1,1
4/8/2019,72,9,1,15,7,6
4/7/2019,63,20,9,3,1,1
4/6/2019,92,1,1,6,2,4
4/5/2019,55,25,31,2,15,4
4/4/2019,85,1,28,8,3,1
4/3/2019,1,35,49,2,14,1
4/2/2019,36,44,8,13,7,2
4/1/2019,19,19,29,4,1,3
3/31/2019,72,11,23,9,5,3
3/30/2019,51,49,32,1,1,6
3/29/2019,67,1,39,11,19,2
3/28/2019,26,31,18,3,19,6
3/27/2019,23,24,1,11,17,10
3/26/2019,1,40,1,12,5,5
3/25/2019,48,51,1,13,21,1
3/24/2019,64,29,37,10,16,1
3/23/2019,120,30,27,4,14,3
3/22/2019,120,42,27,3,18,7
3/21/2019,54,20,1,9,17,4
3/20/2019,1,9,3,4,1,5
3/19/2019,76,37,19,1,1,2
3/18/2019,54,14,27,7,9,5
3/17/2019,14,5,18,3,1,6
3/16/2019,100,1,21,11,10,5
3/15/2019,47,40,24,11,21,2
3/14/2019,56,27,17,8,13,3
3/13/2019,25,44,20,11,2,4
3/12/2019,62,28,22,4,4,4
3/11/2019,62,24,1,7,6,2
3/10/2019,34,12,51,12,4,9
3/9/2019,51,29,29,13,19,2
3/8/2019,18,31,7,3,25,8
3/7/2019,27,33,19,13,1,3
3/6/2019,84,10,22,5,10,3
3/5/2019,43,7,23,1,12,4
3/4/2019,51,24,21,4,8,1
3/3/2019,81,38,2,1,1,2
3/2/2019,65,37,27,4,12,4
3/1/2019,44,17,29,2,9,4
